player_username,trigger_game_id,trigger_timestamp,trigger_opponent_rating,trigger_moves,post_n,baseline_acpl,baseline_winrate,baseline_moves,post_acpl,post_winrate,post_moves,tilt_acpl,tilt_winrate,tilt_moves
Homino,NYI4pP5P,1765621123645,2439.0,33,3,35.1,0.25,43.4,36.333333333333336,0.3333333333333333,41.333333333333336,1.2333333333333343,0.08333333333333331,-2.066666666666663
Homino,uXOkV15J,1765636158183,2461.0,46,3,35.1,0.25,43.4,35.666666666666664,0.6666666666666666,43.0,0.5666666666666629,0.41666666666666663,-0.3999999999999986
Homino,vmIH86Mn,1765701528002,2375.0,35,3,35.1,0.25,43.4,47.666666666666664,0.3333333333333333,38.0,12.566666666666663,0.08333333333333331,-5.399999999999999
Homino,mtaKOouG,1765737596710,2356.0,54,2,35.1,0.25,43.4,23.5,0.0,63.0,-11.600000000000001,-0.25,19.6
Jemimapaulo2007,NqGtEuhd,1765636815140,2108.0,32,3,41.05,0.65,35.6,66.0,0.6666666666666666,39.333333333333336,24.950000000000003,0.016666666666666607,3.7333333333333343
Jemimapaulo2007,Y55OpJkK,1765642122222,1977.0,56,3,41.05,0.65,35.6,24.333333333333332,1.0,37.333333333333336,-16.716666666666665,0.35,1.7333333333333343
Kacparov,H6Qf6F2E,1761696147306,2700.0,34,3,30.6,0.65,50.45,27.666666666666668,0.3333333333333333,65.0,-2.9333333333333336,-0.3166666666666667,14.549999999999997
Kacparov,txXiBbrO,1762295301081,2896.0,59,3,30.6,0.65,50.45,27.666666666666668,0.6666666666666666,61.0,-2.9333333333333336,0.016666666666666607,10.549999999999997
Kacparov,t69RLOFJ,1762905350785,2623.0,61,3,30.6,0.65,50.45,44.333333333333336,1.0,41.333333333333336,13.733333333333334,0.35,-9.116666666666667
Kacparov,7gcfv9qP,1765316771925,2783.0,48,3,30.6,0.65,50.45,41.333333333333336,0.3333333333333333,51.666666666666664,10.733333333333334,-0.3166666666666667,1.2166666666666615
Karttunen,9vpspRPE,1746005510781,2819.0,47,3,33.55,0.6,44.75,29.0,0.3333333333333333,37.333333333333336,-4.549999999999997,-0.26666666666666666,-7.416666666666664
Karttunen,XC4sBRQU,1746005855430,2823.0,57,3,33.55,0.6,44.75,40.333333333333336,0.6666666666666666,38.0,6.7833333333333385,0.06666666666666665,-6.75
Karttunen,IDjsfuos,1746006221467,2828.0,20,3,33.55,0.6,44.75,33.666666666666664,1.0,49.333333333333336,0.11666666666666714,0.4,4.583333333333336
Karttunen,iDaXujPW,1746008728943,2700.0,28,3,33.55,0.6,44.75,29.0,1.0,53.0,-4.549999999999997,0.4,8.25
Karttunen,os5EpUk0,1746106661081,2501.0,38,2,33.55,0.6,44.75,39.0,0.5,50.5,5.450000000000003,-0.09999999999999998,5.75
Karttunen,hMvlFuJp,1746107003479,2515.0,38,1,33.55,0.6,44.75,41.0,1.0,63.0,7.450000000000003,0.4,18.25
Keti_Tsatsalashvili,Hupb9KkT,1729601807486,2421.0,28,2,34.8125,0.65,41.2,48.0,0.0,68.0,13.1875,-0.65,26.799999999999997
Krestik,ADQg1VnJ,1758737972597,,38,3,19.0,0.55,38.0,,0.3333333333333333,30.0,,-0.21666666666666673,-8.0
Krestik,dSOe6wUn,1759058523936,,34,3,19.0,0.55,38.0,,0.6666666666666666,50.333333333333336,,0.11666666666666659,12.333333333333336
Krestik,SApdwTBR,1759061245659,,41,3,19.0,0.55,38.0,22.0,1.0,27.666666666666668,3.0,0.44999999999999996,-10.333333333333332
Krestoman,WnQnXzPN,1747060051290,2523.0,36,3,29.5,0.55,36.4,38.0,0.3333333333333333,25.333333333333332,8.5,-0.21666666666666673,-11.066666666666666
Krestoman,WiZEsAgv,1754234001701,1084.0,0,3,29.5,0.55,36.4,22.666666666666668,0.6666666666666666,46.333333333333336,-6.833333333333332,0.11666666666666659,9.933333333333337
Krestoman,UeDskArh,1764961537869,2802.0,40,3,29.5,0.55,36.4,32.0,0.6666666666666666,36.0,2.5,0.11666666666666659,-0.3999999999999986
Krestoman,XWBiRKYw,1764961809740,2657.0,28,3,29.5,0.55,36.4,16.666666666666668,1.0,39.333333333333336,-12.833333333333332,0.44999999999999996,2.933333333333337
Lukianoo,woLCQVPx,1752089044806,2686.0,27,3,26.9,0.5,43.65,25.0,0.6666666666666666,52.333333333333336,-1.8999999999999986,0.16666666666666663,8.683333333333337
Lukianoo,OKs44o39,1752348020447,2853.0,36,3,26.9,0.5,43.65,23.333333333333332,0.3333333333333333,31.666666666666668,-3.5666666666666664,-0.16666666666666669,-11.98333333333333
Lukianoo,Zog8v1lw,1752567184065,2752.0,22,3,26.9,0.5,43.65,21.666666666666668,0.3333333333333333,43.333333333333336,-5.233333333333331,-0.16666666666666669,-0.3166666666666629
Lukianoo,lU2WFowe,1752781349191,2995.0,46,3,26.9,0.5,43.65,30.333333333333332,0.6666666666666666,31.0,3.4333333333333336,0.16666666666666663,-12.649999999999999
Lukianoo,4Zewn2v6,1752781640816,2998.0,33,3,26.9,0.5,43.65,14.333333333333334,1.0,31.333333333333332,-12.566666666666665,0.5,-12.316666666666666
Lukianoo,7fbJaIiy,1754222314010,2785.0,27,3,26.9,0.5,43.65,10.0,1.0,53.0,-16.9,0.5,9.350000000000001
Magic_Chess_by,VqQ4sPF2,1746988884842,2478.0,28,3,48.75,0.5,49.15,44.666666666666664,0.6666666666666666,69.33333333333333,-4.083333333333336,0.16666666666666663,20.18333333333333
Magic_Chess_by,NJ0eFqEv,1746990600766,2287.0,34,3,48.75,0.5,49.15,30.333333333333332,0.3333333333333333,55.0,-18.416666666666668,-0.16666666666666669,5.850000000000001
Magic_Chess_by,JO3JxvIs,1746991035773,2290.0,34,3,48.75,0.5,49.15,33.666666666666664,0.3333333333333333,44.666666666666664,-15.083333333333336,-0.16666666666666669,-4.483333333333334
Mahan_83,jIT12pKz,1753731160485,2060.0,63,3,44.25,0.6,36.85,58.0,0.3333333333333333,26.666666666666668,13.75,-0.26666666666666666,-10.183333333333334
Mahan_83,TzXhYLyC,1753731491441,2398.0,31,3,44.25,0.6,36.85,55.333333333333336,0.6666666666666666,33.666666666666664,11.083333333333336,0.06666666666666665,-3.183333333333337
Mahan_83,FhFp8MWJ,1753732545272,2401.0,24,1,44.25,0.6,36.85,9.0,1.0,19.0,-35.25,0.4,-17.85
MattyDPerrine,43nmbbNz,1632534666993,2685.0,38,3,45.05,0.35,43.6,38.333333333333336,0.0,63.666666666666664,-6.7166666666666615,-0.35,20.066666666666663
MattyDPerrine,a2peEfh1,1639325790081,2874.0,46,3,45.05,0.35,43.6,35.666666666666664,0.0,33.0,-9.383333333333333,-0.35,-10.600000000000001
MattyDPerrine,xFuQ7tpk,1639327701692,2588.0,51,3,45.05,0.35,43.6,39.0,1.0,31.666666666666668,-6.049999999999997,0.65,-11.933333333333334
MattyDPerrine,GaaFmx6A,1668355202332,2446.0,26,1,45.05,0.35,43.6,29.0,0.0,38.0,-16.049999999999997,-0.35,-5.600000000000001
Mezioud-Amina88,O9Nei5XR,1694916462814,1633.0,28,3,57.2,0.6,29.9,43.333333333333336,0.6666666666666666,27.0,-13.866666666666667,0.06666666666666665,-2.8999999999999986
Mezioud-Amina88,c4RZ6mWC,1694987004319,1564.0,30,3,57.2,0.6,29.9,37.0,1.0,27.0,-20.200000000000003,0.4,-2.8999999999999986
Mezioud-Amina88,qdyKXzBe,1695212559283,1489.0,34,3,57.2,0.6,29.9,56.666666666666664,0.6666666666666666,32.333333333333336,-0.5333333333333385,0.06666666666666665,2.433333333333337
MrSuccess,n50G8RKj,1760214486849,2613.0,23,3,30.95,0.65,27.5,32.333333333333336,1.0,27.666666666666668,1.3833333333333364,0.35,0.16666666666666785
MrSuccess,vhf16YSo,1764747071237,2493.0,13,3,30.95,0.65,27.5,37.0,0.3333333333333333,23.333333333333332,6.050000000000001,-0.3166666666666667,-4.166666666666668
MrSuccess,xceDIipF,1764747819256,2488.0,25,3,30.95,0.65,27.5,29.0,0.0,29.333333333333332,-1.9499999999999993,-0.65,1.8333333333333321
MrSuccess,oAsOVPvX,1764748161375,2427.0,19,3,30.95,0.65,27.5,19.333333333333332,0.3333333333333333,27.666666666666668,-11.616666666666667,-0.3166666666666667,0.16666666666666785
MrSuccess,B2QWAoFV,1764748489523,2424.0,32,3,30.95,0.65,27.5,13.333333333333334,0.6666666666666666,23.0,-17.616666666666667,0.016666666666666607,-4.5
NguyenDucHoa,AfCpiJiL,1754768088358,2741.0,45,3,37.45,0.6,46.6,38.0,0.6666666666666666,55.666666666666664,0.5499999999999972,0.06666666666666665,9.066666666666663
NguyenDucHoa,qpDh4OPH,1754772900564,2500.0,18,1,37.45,0.6,46.6,39.0,0.0,54.0,1.5499999999999972,-0.6,7.399999999999999
Ninely,RGam9TOw,1753541497092,2408.0,52,3,46.9,0.45,36.35,95.33333333333333,0.0,26.333333333333332,48.43333333333333,-0.45,-10.01666666666667
Ninely,T0lUHzxM,1753961588706,2417.0,4,3,46.9,0.45,36.35,46.666666666666664,0.3333333333333333,43.666666666666664,-0.23333333333333428,-0.1166666666666667,7.316666666666663
Ninely,1vXPMqcG,1753961636401,2424.0,40,3,46.9,0.45,36.35,40.666666666666664,0.6666666666666666,40.0,-6.233333333333334,0.21666666666666662,3.6499999999999986
Ninely,Sb0ukKPU,1755121381287,2634.0,35,3,46.9,0.45,36.35,46.666666666666664,0.6666666666666666,32.666666666666664,-0.23333333333333428,0.21666666666666662,-3.683333333333337
Ninely,a20bdGUN,1761657309850,2440.0,13,3,46.9,0.45,36.35,38.333333333333336,0.6666666666666666,36.333333333333336,-8.566666666666663,0.21666666666666662,-0.01666666666666572
OhanyanEminChess,dXMW15Gy,1763672823753,2492.0,40,3,32.2,0.5,47.95,41.333333333333336,0.3333333333333333,53.666666666666664,9.133333333333333,-0.16666666666666669,5.7166666666666615
OhanyanEminChess,7exVmrDy,1763673561409,2671.0,35,3,32.2,0.5,47.95,35.0,0.3333333333333333,65.0,2.799999999999997,-0.16666666666666669,17.049999999999997
OhanyanEminChess,3x6rq2Ow,1763673717513,2813.0,34,3,32.2,0.5,47.95,26.333333333333332,0.3333333333333333,68.0,-5.866666666666671,-0.16666666666666669,20.049999999999997
OhanyanEminChess,1bd4qvyF,1763674554003,2782.0,48,3,32.2,0.5,47.95,20.666666666666668,1.0,44.333333333333336,-11.533333333333335,0.5,-3.616666666666667
Patagonico2020,z4yFDZaw,1749517557701,2417.0,53,3,54.9,0.4,41.45,34.666666666666664,0.6666666666666666,33.333333333333336,-20.233333333333334,0.2666666666666666,-8.116666666666667
Patagonico2020,Crkgy28t,1751131202887,2305.0,22,3,54.9,0.4,41.45,44.666666666666664,0.0,50.0,-10.233333333333334,-0.4,8.549999999999997
Patagonico2020,g49mgMYj,1761353775917,2187.0,47,3,54.9,0.4,41.45,48.0,0.6666666666666666,32.333333333333336,-6.899999999999999,0.2666666666666666,-9.116666666666667
Prniiian_ghomi,G7TwfLDk,1755450169367,2423.0,55,3,33.31578947368421,0.65,31.75,21.333333333333332,1.0,40.0,-11.98245614035088,0.35,8.25
Prniiian_ghomi,8Rd4xXrp,1755452006566,1917.0,34,3,33.31578947368421,0.65,31.75,39.333333333333336,0.6666666666666666,32.333333333333336,6.017543859649123,0.016666666666666607,0.5833333333333357
Prniiian_ghomi,Y0BbxhFN,1755452309218,2397.0,33,3,33.31578947368421,0.65,31.75,27.0,0.6666666666666666,21.333333333333332,-6.315789473684212,0.016666666666666607,-10.416666666666668
Rachel2070,3Dz93RVq,1667591777036,2077.0,59,3,43.64705882352941,0.25,29.9,34.666666666666664,0.3333333333333333,36.666666666666664,-8.980392156862749,0.08333333333333331,6.766666666666666
Rachel2070,cWLJ8X18,1667592532552,2071.0,44,3,43.64705882352941,0.25,29.9,27.0,0.6666666666666666,30.333333333333332,-16.647058823529413,0.41666666666666663,0.43333333333333357
Rachel2070,gyRKQSvH,1712462818674,2046.0,1,3,43.64705882352941,0.25,29.9,26.333333333333332,0.3333333333333333,27.0,-17.31372549019608,0.08333333333333331,-2.8999999999999986
Rachel2070,rUBaeIZM,1746910181938,2430.0,25,3,43.64705882352941,0.25,29.9,36.333333333333336,0.3333333333333333,25.666666666666668,-7.313725490196077,0.08333333333333331,-4.233333333333331
Rachel2070,TWkC54a4,1746911851990,2526.0,21,3,43.64705882352941,0.25,29.9,32.5,0.3333333333333333,27.333333333333332,-11.147058823529413,0.08333333333333331,-2.5666666666666664
Rachel2070,D23xDRW2,1746912394915,2265.0,0,3,43.64705882352941,0.25,29.9,39.333333333333336,0.3333333333333333,44.333333333333336,-4.313725490196077,0.08333333333333331,14.433333333333337
Rachel2070,1dvbwivL,1746913368866,1999.0,43,3,43.64705882352941,0.25,29.9,52.0,0.0,24.0,8.352941176470587,-0.25,-5.899999999999999
Rachel2070,LKEmWWVs,1746913656279,2369.0,43,2,43.64705882352941,0.25,29.9,69.0,0.0,14.5,25.352941176470587,-0.25,-15.399999999999999
Roman2001,QE2HG9DD,1759944868794,2291.0,38,3,30.95,0.45,34.0,36.0,0.6666666666666666,37.666666666666664,5.050000000000001,0.21666666666666662,3.6666666666666643
Roman2001,fsa8SF3X,1760549279794,2266.0,49,3,30.95,0.45,34.0,32.0,0.3333333333333333,31.0,1.0500000000000007,-0.1166666666666667,-3.0
Roman2001,FUj3Q5j5,1760549850695,2313.0,45,3,30.95,0.45,34.0,29.0,0.3333333333333333,27.0,-1.9499999999999993,-0.1166666666666667,-7.0
Roman2001,rWhvUHHQ,1761154634018,2161.0,30,3,30.95,0.45,34.0,41.666666666666664,0.0,30.333333333333332,10.716666666666665,-0.45,-3.666666666666668
Roman2001,E12JAsMd,1762365622325,2419.0,33,3,30.95,0.45,34.0,37.333333333333336,0.3333333333333333,32.666666666666664,6.383333333333336,-0.1166666666666667,-1.3333333333333357
Roman2001,LaSacWzr,1762365964168,2304.0,40,3,30.95,0.45,34.0,28.0,0.6666666666666666,27.0,-2.9499999999999993,0.21666666666666662,-7.0
Roman2001,V23hHHWC,1762366699755,2311.0,18,3,30.95,0.45,34.0,16.333333333333332,0.6666666666666666,33.666666666666664,-14.616666666666667,0.21666666666666662,-0.3333333333333357
Roman2001,mJdXiwdA,1763279240139,2285.0,50,3,30.95,0.45,34.0,27.666666666666668,0.3333333333333333,30.0,-3.2833333333333314,-0.1166666666666667,-4.0
Roman2001,bVBC3d0q,1764093985710,2254.0,43,2,30.95,0.45,34.0,21.0,0.5,23.5,-9.95,0.04999999999999999,-10.5
Roman2001,gAH6jtag,1764164062762,2301.0,25,1,30.95,0.45,34.0,10.0,1.0,22.0,-20.95,0.55,-12.0
Rsmon54Terrible,ORxsOngQ,1765130136404,2377.0,41,3,30.38888888888889,0.7,32.35,37.666666666666664,0.6666666666666666,36.0,7.277777777777775,-0.033333333333333326,3.6499999999999986
Rsmon54Terrible,imNAPaMI,1765483158877,2160.0,34,3,30.38888888888889,0.7,32.35,27.666666666666668,1.0,32.666666666666664,-2.7222222222222214,0.30000000000000004,0.3166666666666629
Rsmon54Terrible,o4Os5tFq,1765485374732,2545.0,15,3,30.38888888888889,0.7,32.35,26.333333333333332,1.0,31.0,-4.055555555555557,0.30000000000000004,-1.3500000000000014
Rsmon54Terrible,BditHAh6,1765555229701,2587.0,50,3,30.38888888888889,0.7,32.35,21.0,0.3333333333333333,26.0,-9.38888888888889,-0.36666666666666664,-6.350000000000001
Rsmon54Terrible,DrvNL6f4,1765555837513,2468.0,41,1,30.38888888888889,0.7,32.35,,0.0,0.0,,-0.7,-32.35
Rybka89,PNTiRbCC,1755724861753,2452.0,20,3,26.95,0.6,36.0,26.333333333333332,0.6666666666666666,35.333333333333336,-0.6166666666666671,0.06666666666666665,-0.6666666666666643
Rybka89,F00cLIbl,1755725385500,1862.0,42,3,26.95,0.6,36.0,17.0,0.6666666666666666,31.333333333333332,-9.95,0.06666666666666665,-4.666666666666668
ShantiNurAbidahWIM,CyfuHGpr,1719664930418,2216.0,50,3,29.6,0.8,41.3,41.333333333333336,0.3333333333333333,45.0,11.733333333333334,-0.46666666666666673,3.700000000000003
ShantiNurAbidahWIM,LlBMtXVo,1719665243553,2285.0,35,3,29.6,0.8,41.3,36.0,0.6666666666666666,45.666666666666664,6.399999999999999,-0.13333333333333341,4.366666666666667
SiranAND,RODbszVY,1765496607171,2374.0,27,3,41.1,0.5,41.55,38.0,0.6666666666666666,56.333333333333336,-3.1000000000000014,0.16666666666666663,14.783333333333339
SiranAND,I0wuRGJv,1765553324544,2253.0,34,3,41.1,0.5,41.55,56.333333333333336,0.0,52.666666666666664,15.233333333333334,-0.5,11.116666666666667
SiranAND,JtBSoclQ,1765577616136,2391.0,69,3,41.1,0.5,41.55,33.666666666666664,0.6666666666666666,48.0,-7.433333333333337,0.16666666666666663,6.450000000000003
SiranAND,HZZh3kkf,1765580793070,2319.0,54,3,41.1,0.5,41.55,43.0,0.3333333333333333,29.333333333333332,1.8999999999999986,-0.16666666666666669,-12.216666666666665
SiranAND,jflTcE4u,1765637562715,2175.0,18,3,41.1,0.5,41.55,50.0,0.6666666666666666,39.666666666666664,8.899999999999999,0.16666666666666663,-1.8833333333333329
SiranAND,YP8ThoJc,1765752702483,2247.0,33,1,41.1,0.5,41.55,42.0,1.0,23.0,0.8999999999999986,0.5,-18.549999999999997
SophieN,rw7j0dHr,1709910590752,2229.0,38,3,44.55555555555556,0.55,28.85,40.666666666666664,1.0,30.666666666666668,-3.888888888888893,0.44999999999999996,1.8166666666666664
SophieN,hZIqOw4X,1741354058844,2257.0,22,3,44.55555555555556,0.55,28.85,31.5,0.3333333333333333,14.0,-13.055555555555557,-0.21666666666666673,-14.850000000000001
Souky71,xtAb7wN9,1764695068987,2144.0,36,3,34.4,0.45,35.9,37.666666666666664,0.6666666666666666,29.666666666666668,3.2666666666666657,0.21666666666666662,-6.233333333333331
Souky71,09rwXi4A,1765227554381,2090.0,40,3,34.4,0.45,35.9,25.0,0.3333333333333333,28.333333333333332,-9.399999999999999,-0.1166666666666667,-7.566666666666666
Souky71,x5GO1eH7,1765815697866,2176.0,36,2,34.4,0.45,35.9,35.0,0.5,30.0,0.6000000000000014,0.04999999999999999,-5.899999999999999
Tashik,NSO0lUyI,1593968500201,2438.0,60,3,71.0,0.25,38.85,,0.6666666666666666,29.666666666666668,,0.41666666666666663,-9.183333333333334
Tashik,C4oID6OY,1593969056723,2111.0,29,3,71.0,0.25,38.85,,0.0,64.0,,-0.25,25.15
Tashik,bEe4drZv,1593970335113,2330.0,32,3,71.0,0.25,38.85,,0.0,28.0,,-0.25,-10.850000000000001
Tashik,Z5FBM2jh,1593970620692,2226.0,17,3,71.0,0.25,38.85,,0.3333333333333333,24.333333333333332,,0.08333333333333331,-14.51666666666667
Tashik,0ask9WA9,1593970775625,2440.0,41,3,71.0,0.25,38.85,,0.6666666666666666,27.0,,0.41666666666666663,-11.850000000000001
Tashik,dchhz0wt,1593971509133,2033.0,17,3,71.0,0.25,38.85,71.0,0.3333333333333333,44.666666666666664,0.0,0.08333333333333331,5.816666666666663
Tashik,RwtWYDtr,1593971580949,2164.0,22,2,71.0,0.25,38.85,71.0,0.5,56.0,0.0,0.25,17.15
Tenamu,BeZTLHyD,1615060823066,2724.0,51,3,59.0625,0.35,37.65,48.0,0.3333333333333333,40.0,-11.0625,-0.016666666666666663,2.3500000000000014
Tenamu,ydqNPTNx,1615061048342,2480.0,37,3,59.0625,0.35,37.65,45.5,0.6666666666666666,48.333333333333336,-13.5625,0.31666666666666665,10.683333333333337
Tenamu,dzmlXnIL,1615061321565,2463.0,41,3,59.0625,0.35,37.65,34.666666666666664,1.0,41.666666666666664,-24.395833333333336,0.65,4.016666666666666
Tenamu,X4tCZlbh,1628363323489,3112.0,25,3,59.0625,0.35,37.65,90.33333333333333,0.0,26.666666666666668,31.27083333333333,-0.35,-10.98333333333333
Tenamu,OIb0hZKz,1628363520258,2793.0,19,3,59.0625,0.35,37.65,59.333333333333336,0.3333333333333333,23.666666666666668,0.2708333333333357,-0.016666666666666663,-13.98333333333333
Tenamu,tcSBKdip,1628363690743,2592.0,15,3,59.0625,0.35,37.65,57.666666666666664,0.3333333333333333,30.333333333333332,-1.3958333333333357,-0.016666666666666663,-7.316666666666666
Tenamu,10151MiS,1628364141242,3115.0,35,3,59.0625,0.35,37.65,60.0,0.0,59.666666666666664,0.9375,-0.35,22.016666666666666
Tenamu,OeIbI92O,1628364873924,2807.0,63,3,59.0625,0.35,37.65,56.666666666666664,0.6666666666666666,35.0,-2.3958333333333357,0.31666666666666665,-2.6499999999999986
Tenamu,N9g92WS7,1628365080091,2816.0,30,3,59.0625,0.35,37.65,59.0,0.6666666666666666,35.666666666666664,-0.0625,0.31666666666666665,-1.9833333333333343
Vanellope04,aaHtIQJl,1759886916297,2421.0,32,3,38.95,0.45,38.5,53.333333333333336,0.3333333333333333,23.0,14.383333333333333,-0.1166666666666667,-15.5
Vanellope04,3rPlbSnc,1760213710550,2574.0,20,3,38.95,0.45,38.5,25.333333333333332,0.6666666666666666,40.0,-13.61666666666667,0.21666666666666662,1.5
Vanellope04,1OowelJb,1764243452099,2248.0,13,3,38.95,0.45,38.5,26.0,1.0,58.333333333333336,-12.950000000000003,0.55,19.833333333333336
Velis_23,8wBAvyAw,1735237065210,2543.0,51,3,36.55,0.55,43.75,34.333333333333336,0.6666666666666666,40.666666666666664,-2.2166666666666615,0.11666666666666659,-3.0833333333333357
Velis_23,Htjj9KfB,1736407128932,2367.0,38,3,36.55,0.55,43.75,25.666666666666668,0.6666666666666666,43.333333333333336,-10.88333333333333,0.11666666666666659,-0.4166666666666643
ViciousKnight30,Tk0IO2Fj,1637425661832,1945.0,40,3,59.470588235294116,0.6,41.1,49.666666666666664,0.6666666666666666,34.0,-9.803921568627452,0.06666666666666665,-7.100000000000001
Warrior_5,wOOyKKEu,1660162709036,2472.0,40,3,45.6,0.75,39.95,53.0,0.6666666666666666,49.333333333333336,7.399999999999999,-0.08333333333333337,9.383333333333333
Warrior_5,ejQh3w9B,1692817202590,2504.0,58,3,45.6,0.75,39.95,58.0,1.0,38.0,12.399999999999999,0.25,-1.9500000000000028
ZZZaaa1,8LCXVjH0,1748099744725,2447.0,29,3,33.9,0.6,43.05,49.0,0.6666666666666666,45.333333333333336,15.100000000000001,0.06666666666666665,2.2833333333333385
ZZZaaa1,eWCsRcxp,1748100786976,2661.0,40,3,33.9,0.6,43.05,16.333333333333332,0.6666666666666666,57.666666666666664,-17.566666666666666,0.06666666666666665,14.616666666666667
andy_rekt,9q0TRFur,1741643852935,2425.0,31,3,36.88235294117647,0.55,26.3,45.0,0.3333333333333333,21.666666666666668,8.117647058823529,-0.21666666666666673,-4.633333333333333
andy_rekt,hS3JlEVl,1743167794678,2512.0,29,3,36.88235294117647,0.55,26.3,41.0,0.3333333333333333,20.333333333333332,4.117647058823529,-0.21666666666666673,-5.966666666666669
andy_rekt,E6imeMlh,1757757049376,2397.0,35,3,36.88235294117647,0.55,26.3,12.5,0.6666666666666666,12.0,-24.38235294117647,0.11666666666666659,-14.3
andy_rekt,3CTvDOLI,1757896534707,2421.0,25,1,36.88235294117647,0.55,26.3,64.0,0.0,31.0,27.11764705882353,-0.55,4.699999999999999
anna-maja,0j77Dytf,1620507677072,2246.0,36,3,54.15,0.5,38.15,62.0,0.6666666666666666,36.666666666666664,7.850000000000001,0.16666666666666663,-1.4833333333333343
anna-maja,Ere0CSnk,1620507985170,2668.0,30,3,54.15,0.5,38.15,50.0,0.6666666666666666,41.0,-4.149999999999999,0.16666666666666663,2.8500000000000014
anna-maja,6SHv81P9,1620509324223,2451.0,29,3,54.15,0.5,38.15,39.333333333333336,1.0,41.0,-14.816666666666663,0.5,2.8500000000000014
anna-maja,rpi4yJfI,1620510530131,2408.0,39,3,54.15,0.5,38.15,42.666666666666664,0.3333333333333333,39.333333333333336,-11.483333333333334,-0.16666666666666669,1.1833333333333371
anna-maja,QgTBsn69,1620510734446,2395.0,30,3,54.15,0.5,38.15,52.333333333333336,0.3333333333333333,45.666666666666664,-1.8166666666666629,-0.16666666666666669,7.516666666666666
athemm,pEiQKXoP,1760990401141,2284.0,25,3,35.63157894736842,0.5,29.9,34.0,0.6666666666666666,29.666666666666668,-1.6315789473684177,0.16666666666666663,-0.23333333333333073
athemm,u9pAypUF,1760990812272,2279.0,39,3,35.63157894736842,0.5,29.9,37.0,0.6666666666666666,29.666666666666668,1.3684210526315823,0.16666666666666663,-0.23333333333333073
athemm,LP9oc0mJ,1760991072487,2684.0,23,3,35.63157894736842,0.5,29.9,37.0,0.6666666666666666,36.333333333333336,1.3684210526315823,0.16666666666666663,6.433333333333337
athemm,NLGLrQMx,1760991896666,2620.0,43,3,35.63157894736842,0.5,29.9,39.333333333333336,0.3333333333333333,32.666666666666664,3.701754385964918,-0.16666666666666669,2.7666666666666657
athemm,YmSuhEtx,1760992200827,2691.0,49,3,35.63157894736842,0.5,29.9,61.333333333333336,0.0,32.0,25.701754385964918,-0.5,2.1000000000000014
athemm,wPWEqAEA,1760992462863,2161.0,24,3,35.63157894736842,0.5,29.9,41.666666666666664,0.3333333333333333,25.333333333333332,6.035087719298247,-0.16666666666666669,-4.566666666666666
athemm,0caJFzJX,1760992649693,2545.0,46,3,35.63157894736842,0.5,29.9,37.666666666666664,0.6666666666666666,22.0,2.0350877192982466,0.16666666666666663,-7.899999999999999
athemm,UgNNfC0F,1760992948212,2187.0,26,3,35.63157894736842,0.5,29.9,29.666666666666668,0.6666666666666666,26.333333333333332,-5.96491228070175,0.16666666666666663,-3.5666666666666664
bdr2002,xdvBE5ld,1521849601809,2066.0,53,3,36.5,0.5,35.3,31.0,1.0,37.0,-5.5,0.5,1.7000000000000028
bdr2002,XnwCILLC,1587069316294,2125.0,26,3,36.5,0.5,35.3,,0.6666666666666666,36.333333333333336,,0.16666666666666663,1.0333333333333385
bdr2002,dLuOOQv7,1587071830148,2129.0,55,3,36.5,0.5,35.3,,1.0,32.666666666666664,,0.5,-2.633333333333333
bdr2002,jpTBhlAi,1587596698689,2185.0,29,3,36.5,0.5,35.3,,0.6666666666666666,26.0,,0.16666666666666663,-9.299999999999997
bdr2002,KE0V9KDk,1587737061104,2282.0,24,3,36.5,0.5,35.3,39.5,0.6666666666666666,36.0,3.0,0.16666666666666663,0.7000000000000028
camivette,tP7KiycG,1763642645238,2035.0,26,3,33.888888888888886,0.6,25.4,31.666666666666668,1.0,28.333333333333332,-2.222222222222218,0.4,2.9333333333333336
camivette,rOLQLC8z,1763673049739,1980.0,33,3,33.888888888888886,0.6,25.4,30.0,0.3333333333333333,12.333333333333334,-3.8888888888888857,-0.26666666666666666,-13.066666666666665
camivette,bNpaok38,1763928370069,2224.0,20,3,33.888888888888886,0.6,25.4,28.0,0.6666666666666666,36.666666666666664,-5.888888888888886,0.06666666666666665,11.266666666666666
camivette,l9REfiNG,1763929096597,2021.0,43,3,33.888888888888886,0.6,25.4,25.666666666666668,0.6666666666666666,14.666666666666666,-8.222222222222218,0.06666666666666665,-10.733333333333333
camivette,ZJ5YEWbj,1763929473990,2522.0,18,2,33.888888888888886,0.6,25.4,10.5,1.0,13.0,-23.388888888888886,0.4,-12.399999999999999
champion64,njfjoqTD,1762717265748,2396.0,38,3,33.4,0.5,39.5,38.666666666666664,0.3333333333333333,41.333333333333336,5.266666666666666,-0.16666666666666669,1.8333333333333357
champion64,eQFAOPmr,1763800383046,2215.0,33,3,33.4,0.5,39.5,33.0,0.6666666666666666,38.0,-0.3999999999999986,0.16666666666666663,-1.5
champion64,0Nsybcbp,1763800980640,2466.0,30,3,33.4,0.5,39.5,41.0,1.0,34.666666666666664,7.600000000000001,0.5,-4.833333333333336
