White,Black,White_Elo,Black_Elo,White_Sex,White_Sex_Source,Black_Sex,Black_Sex_Source,Result,ECO,Opening,Date,PlyCount,RatingDiff,File,Pairing
vovasev,ia2000,2417,2387,M,confirmed,F,inferred,0-1,A04,Zukertort Opening: Kingside Fianchetto,2020.02.25,24,30,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
tristan2008,khayala_13,2343,2432,M,inferred,F,inferred,0-1,E15,"Queen's Indian Defense: Fianchetto Variation, Check Variation, Intermezzo Line",2020.02.25,54,-89,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Basilius11,khayala_13,2452,2441,M,inferred,F,inferred,1/2-1/2,E34,"Nimzo-Indian Defense: Classical Variation, Noa Variation",2020.02.25,111,11,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
denis6917,alfa66maik,2479,2304,M,inferred,F,inferred,1-0,C48,"Four Knights Game: Spanish Variation, Classical Variation",2020.02.25,67,175,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
hrachik,Toril_DC,2451,2435,M,inferred,F,inferred,1-0,E81,"King's Indian Defense: Sämisch Variation, Normal Defense",2020.02.26,115,16,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
denis6917,sever2009,2517,2469,M,inferred,F,inferred,1-0,B03,Alekhine Defense: Exchange Variation,2020.02.26,91,48,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Maks1969,Dima1999,2323,2450,M,inferred,F,inferred,1-0,E21,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation",2020.02.26,147,-127,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
volodja49,Klavdia_Nik,2445,2277,M,confirmed,F,inferred,1-0,D06,Queen's Gambit Refused: Baltic Defense,2020.02.26,79,168,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Daniel_Anwuli,sever2009,2539,2454,M,inferred,F,inferred,1-0,B03,Alekhine Defense: Exchange Variation,2020.02.26,39,85,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Carl103,Dima1999,2266,2444,M,inferred,F,inferred,1/2-1/2,A16,"English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation",2020.02.26,144,-178,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
SilentAndCalm,Alya_BudiCM,2574,2389,M,confirmed,F,inferred,1-0,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation",2020.02.26,57,185,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Cavid72,mared2,2426,2416,M,inferred,F,inferred,0-1,A43,Benoni Defense: Benoni-Indian Defense,2020.02.26,88,10,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
SilentAndCalm,riga1960,2614,2550,M,confirmed,F,inferred,0-1,A10,English Opening: Anglo-Dutch Defense,2020.02.26,152,64,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Zalan1110,Maya-Syr,2344,2428,M,inferred,F,inferred,0-1,B23,Sicilian Defense: Closed,2020.02.26,64,-84,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
rOhIt-rAnA,riga1960,2636,2559,M,inferred,F,inferred,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation,2020.02.26,31,77,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
denis_2008,Dima1999,2394,2441,M,inferred,F,inferred,0-1,E10,Indian Game: Anti-Nimzo-Indian,2020.02.26,66,-47,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Tilicheev_Viacheslav,el_rupe,2583,2441,M,confirmed,F,inferred,0-1,A00,Hungarian Opening: Sicilian Invitation,2020.02.26,114,142,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Tilicheev_Viacheslav,el_rupe,2572,2451,M,confirmed,F,inferred,1-0,B47,"Sicilian Defense: Paulsen Variation, Bastrikov Variation",2020.02.26,69,121,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Tilicheev_Viacheslav,el_rupe,2568,2455,M,confirmed,F,inferred,0-1,E32,Nimzo-Indian Defense: Classical Variation,2020.02.26,102,113,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
key_1,Dima1999,2265,2446,M,inferred,F,inferred,0-1,C86,"Ruy Lopez: Closed Variations, Worrall Attack, Delayed Castling Line",2020.02.26,148,-181,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
elsas,el_rupe,2441,2463,M,confirmed,F,inferred,1-0,E43,Nimzo-Indian Defense: St. Petersburg Variation,2020.02.26,49,-22,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
elsas,el_rupe,2453,2451,M,confirmed,F,inferred,1-0,E40,Nimzo-Indian Defense: Normal Line,2020.02.26,81,2,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Filip88,riga1960,2561,2557,M,inferred,F,inferred,0-1,A10,English Opening: Anglo-Dutch Defense,2020.02.26,104,4,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Cavid72,marijana121,2415,2251,M,inferred,F,inferred,1-0,B06,Modern Defense: Bishop Attack,2020.02.26,79,164,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Ignat_U,Klavdia_Nik,2429,2239,M,inferred,F,inferred,0-1,A41,Wade Defense,2020.02.26,68,190,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
ali73,Lola3745,2439,2395,M,inferred,F,inferred,0-1,E65,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation",2020.02.26,102,44,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Roman93,Maya-Syr,2321,2423,M,inferred,F,inferred,0-1,B42,"Sicilian Defense: Kan Variation, Modern Variation",2020.02.27,46,-102,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
abtin2100,dor-dor,2352,2422,M,inferred,F,inferred,0-1,E16,Queen's Indian Defense: Capablanca Variation,2020.02.27,60,-70,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Nikolay_III,queen5layer,2443,2415,M,inferred,F,inferred,0-1,B23,Sicilian Defense: Closed,2020.02.27,54,28,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
golan_95_trevize,Bettina77,2469,2388,M,inferred,F,inferred,1-0,B32,Sicilian Defense: Kalashnikov Variation,2020.02.27,55,81,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
bruce25,El_Najuel,2469,2380,M,inferred,F,inferred,1-0,E21,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation",2020.02.27,53,89,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Stefan1989,queen5layer,2424,2430,M,inferred,F,inferred,1-0,B25,"Sicilian Defense: Closed Variation, Botvinnik Defense",2020.02.27,205,-6,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Stefan1989,queen5layer,2440,2419,M,inferred,F,inferred,1-0,A37,"English Opening: Symmetrical Variation, Botvinnik System Reversed",2020.02.27,97,21,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Stefan1989,queen5layer,2455,2408,M,inferred,F,inferred,1-0,A39,"English Opening: Symmetrical Variation, Mecking Variation",2020.02.27,135,47,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Aminmolaei,el_rupe,2471,2439,M,confirmed,F,inferred,1-0,E00,Catalan Opening,2020.02.27,93,32,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Stefan1989,sever2009,2480,2452,M,inferred,F,inferred,1-0,A08,King's Indian Attack,2020.02.27,147,28,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Orlando_Gloom,el_rupe,2695,2432,M,inferred,F,inferred,1-0,B20,Sicilian Defense: Lasker-Dunne Attack,2020.02.27,53,263,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
jimmy0613,dor-dor,2455,2470,M,inferred,F,inferred,1-0,A20,English Opening: King's English Variation,2020.02.27,75,-15,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
bruce25,mared2,2446,2425,M,inferred,F,inferred,1-0,A43,Benoni Defense: Benoni-Indian Defense,2020.02.27,87,21,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
vit2014,lucia-miami,2427,2390,M,inferred,F,inferred,1/2-1/2,C11,French Defense: Burn Variation,2020.02.27,106,37,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Orlando_Gloom,karinachess11,2680,2517,M,inferred,F,confirmed,0-1,B20,Sicilian Defense: Lasker-Dunne Attack,2020.02.27,128,163,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
jposthuma,riga1960,2681,2554,M,confirmed,F,inferred,1-0,D07,Queen's Gambit Refused: Chigorin Defense,2020.02.27,147,127,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
alexandros1997,riga1960,2387,2549,M,inferred,F,inferred,1-0,B00,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation",2020.02.27,123,-162,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Melor79,riga1960,2511,2547,M,inferred,F,inferred,0-1,B01,Scandinavian Defense: Lasker Variation,2020.02.27,90,-36,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
German308,riga1960,2486,2552,M,inferred,F,inferred,1-0,A03,Bird Opening: Dutch Variation,2020.02.27,127,-66,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
BSambuev,riga1960,2705,2577,M,confirmed,F,inferred,1-0,D02,Queen's Pawn Game: Chigorin Variation,2020.02.27,105,128,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Dapsay,riga1960,2456,2558,M,confirmed,F,inferred,0-1,B01,"Scandinavian Defense: Main Line, Mieses Variation",2020.02.27,102,-102,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
PchelkinVK,riga1960,2538,2561,M,confirmed,F,inferred,1-0,D01,Queen's Pawn Game: Chigorin Variation,2020.02.27,37,-23,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
coachraven,TAYA_GNIASSS,2473,2331,M,confirmed,F,inferred,1-0,B90,"Sicilian Defense: Najdorf Variation, Adams Attack",2020.02.28,79,142,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Wolf_George,Alpha_Cesar,2438,2283,M,inferred,F,inferred,1-0,B07,Pirc Defense,2020.02.28,107,155,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Dapsay,Dima1999,2470,2415,M,confirmed,F,inferred,1-0,B33,Sicilian Defense: Lasker-Pelikan Variation,2020.02.28,201,55,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
michael32,dor-dor,2299,2474,M,inferred,F,inferred,0-1,D34,"Tarrasch Defense: Classical Variation, Carlsbad Variation",2020.02.28,98,-175,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Maurice93,sever2009,2499,2414,M,confirmed,F,inferred,0-1,B05,"Alekhine Defense: Modern, Flohr Variation",2020.02.28,84,85,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Dapsay,sever2009,2481,2421,M,confirmed,F,inferred,1-0,A00,Saragossa Opening,2020.02.28,57,60,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
bruce25,MarseL777,2452,2235,M,inferred,F,inferred,1-0,A80,Dutch Defense,2020.02.28,45,217,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Ronnie_Sullivan,riga1960,2478,2540,M,inferred,F,inferred,0-1,B01,Scandinavian Defense: Lasker Variation,2020.02.28,80,-62,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
www68,Mega_lodon,2565,2404,M,confirmed,F,inferred,1-0,B06,Modern Defense: Standard Line,2020.02.28,63,161,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
www68,Mega_lodon,2571,2398,M,confirmed,F,inferred,1-0,B06,Modern Defense: Standard Line,2020.02.28,53,173,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
abtin2100,Dima1999,2309,2400,M,inferred,F,inferred,1-0,D30,"Queen's Gambit Declined: Tarrasch Defense, Pseudo-Tarrasch",2020.02.28,131,-91,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
adis1210,Mega_lodon,2421,2388,M,inferred,F,inferred,1-0,B20,Sicilian Defense,2020.02.28,85,33,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Vladimir_Yemelyanov,beni2006,2432,2451,M,inferred,F,inferred,1/2-1/2,D85,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation",2020.02.28,63,-19,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
BSambuev,Zora287,2691,2645,M,confirmed,F,inferred,1-0,A46,Indian Game: Wade-Tartakower Defense,2020.02.28,75,46,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
hernan49,el_rupe,2478,2434,M,inferred,F,inferred,1/2-1/2,A20,English Opening: King's English Variation,2020.02.28,124,44,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Dmitriy_Malykh,the_real_kid,2387,2446,M,inferred,F,inferred,1-0,B23,"Sicilian Defense: Closed Variation, Korchnoi Defense",2020.02.28,85,-59,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
iakov98,riga1960,2664,2553,M,confirmed,F,inferred,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation,2020.02.28,77,111,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
BSambuev,riga1960,2681,2558,M,confirmed,F,inferred,0-1,B00,"Nimzowitsch Defense, Declined Variation",2020.02.28,90,123,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Mangusty,alfa66maik,2501,2401,M,confirmed,F,inferred,1-0,B58,Sicilian Defense: Classical Variation,2020.02.28,103,100,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
key_1,mared2,2247,2422,M,inferred,F,inferred,1-0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",2020.02.28,69,-175,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
JoNAs2806,karinachess11,2551,2545,M,inferred,F,confirmed,1-0,E60,"King's Indian Defense: Normal Variation, King's Knight Variation",2020.02.28,79,6,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Nikita_Sannikov,Samara-Ru,2494,2409,M,inferred,F,inferred,1-0,B00,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation",2020.02.28,91,85,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Tony_Fillbert,The_Shredder,2539,2576,M,inferred,F,inferred,1-0,B40,Sicilian Defense: Delayed Alapin Variation,2020.02.29,85,-37,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
VasilijeVladacki,elisabetta1970,2525,2213,M,confirmed,F,inferred,1-0,C40,Latvian Gambit: Fraser Defense,2020.02.29,25,312,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Tony_Fillbert,The_Shredder,2541,2575,M,inferred,F,inferred,0-1,B40,Sicilian Defense: Delayed Alapin Variation,2020.02.29,54,-34,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
SilentAndCalm,vania457,2549,2363,M,confirmed,F,inferred,1-0,B10,"Caro-Kann Defense: Accelerated Panov Attack, Modern Variation",2020.02.29,71,186,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Chernov_M,Bell-Ull,2401,2331,M,confirmed,F,inferred,1-0,C42,Russian Game: Nimzowitsch Attack,2020.02.29,51,70,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Dr1000IQ,Bettina77,2384,2408,M,inferred,F,inferred,1-0,E18,"Queen's Indian Defense: Classical Variation, Traditional Variation, Nimzowitsch Line",2020.02.29,33,-24,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
elsas,Alya_BudiCM,2480,2434,M,confirmed,F,inferred,1-0,D44,"Semi-Slav Defense: Botvinnik System, Alatortsev System",2020.02.29,97,46,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Dr1000IQ,Viktoriya1,2399,2405,M,inferred,F,inferred,1-0,A15,"English Opening: Anglo-Indian Defense, King's Knight Variation",2020.02.29,27,-6,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
elsas,riga1960,2497,2529,M,confirmed,F,inferred,0-1,D06,"Queen's Gambit Refused: Chigorin Defense, Tartakower Gambit",2020.02.29,68,-32,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
ron_dana,riga1960,2484,2508,M,inferred,F,inferred,0-1,A00,Hungarian Opening: Slav Formation,2020.02.29,70,-24,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Berry_Valentino,Alya_BudiCM,2308,2434,M,inferred,F,inferred,0-1,D02,Queen's Pawn Game: London System,2020.02.29,56,-126,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Nikolay_III,alfa66maik,2405,2366,M,inferred,F,inferred,1-0,B23,Sicilian Defense: Closed Variation,2020.02.29,33,39,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Berry_Valentino,Alya_BudiCM,2300,2442,M,inferred,F,inferred,1-0,B56,Sicilian Defense: Classical Variation,2020.02.29,97,-142,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Berry_Valentino,Alya_BudiCM,2305,2438,M,inferred,F,inferred,0-1,D00,Queen's Pawn Game,2020.02.29,72,-133,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Reza_Sadeghigivi,riga1960,2420,2526,M,inferred,F,inferred,0-1,B01,"Scandinavian Defense: Main Line, Leonhardt Gambit",2020.02.29,80,-106,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
ega2006,TAYA_GNIASSS,2409,2354,M,confirmed,F,inferred,1-0,B51,Sicilian Defense: Canal-Sokolsky Attack,2020.02.29,95,55,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Melor79,Rian1993,2476,2266,M,inferred,F,inferred,1-0,B28,"Sicilian Defense: O'Kelly Variation, Normal System",2020.02.29,41,210,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Andrey11976,riga1960,2548,2543,M,inferred,F,inferred,0-1,D00,Queen's Pawn Game: Mason Attack,2020.02.29,40,5,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
gholamreza,riga1960,2447,2549,M,inferred,F,inferred,1/2-1/2,B00,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation",2020.02.29,135,-102,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
AndrsPalu,riga1960,2437,2554,M,confirmed,F,inferred,0-1,D02,Queen's Pawn Game: Chigorin Variation,2020.02.29,123,-117,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
RussianBlizzard,Violet_Pride,2691,2621,M,confirmed,F,inferred,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation",2020.02.29,51,70,lichess_elite_2020-02.pgn,Male vs Perceived Female (Inferred)
Mickey_Blue_Eyes,GasparA16,2443,2393,M,inferred,F,inferred,0-1,C30,"King's Gambit Declined, Petrov's Defense",2020.03.01,40,50,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Mickey_Blue_Eyes,GasparA16,2430,2406,M,inferred,F,inferred,0-1,B50,"Sicilian Defense: Delayed Alapin, Basman-Palatnik Double Gambit",2020.03.01,88,24,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Chernov_M,TAYA_GNIASSS,2407,2385,M,confirmed,F,inferred,0-1,B90,"Sicilian Defense: Najdorf, Lipnitsky Attack",2020.03.01,37,22,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Chernov_M,TAYA_GNIASSS,2406,2385,M,confirmed,F,inferred,0-1,B90,"Sicilian Defense: Najdorf, Lipnitsky Attack",2020.03.01,40,21,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
BSambuev,Violet_Pride,2733,2629,M,confirmed,F,inferred,1-0,A18,"English Opening: Anglo-Indian Defense, Zvjaginsev-Krasenkow Attack",2020.03.01,59,104,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
tayfun45,El_Najuel,2416,2375,M,inferred,F,inferred,0-1,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Modern Line",2020.03.01,64,41,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
King1877,El_Jacko,2374,2460,M,inferred,F,inferred,1/2-1/2,A45,Trompowsky Attack: Classical Defense,2020.03.01,124,-86,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
hardy-hard,Maya-Syr,2427,2397,M,inferred,F,inferred,1-0,B43,"Sicilian Defense: Kan Variation, Knight Variation",2020.03.01,47,30,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Den78,dor-dor,2480,2477,M,confirmed,F,inferred,0-1,B90,"Sicilian Defense: Najdorf Variation, Adams Attack",2020.03.01,82,3,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
sanshiro,el_rupe,2401,2412,M,confirmed,F,inferred,1-0,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",2020.03.01,65,-11,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
ABtin2100,MiRaClE_10,2370,2404,M,inferred,F,inferred,0-1,A04,Zukertort Opening: Black Mustang Defense,2020.03.01,64,-34,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Raja14tahun,TAYA_GNIASSS,2330,2402,M,inferred,F,inferred,0-1,D00,Queen's Pawn Game: Levitsky Attack,2020.03.01,94,-72,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
tayfun45,MarseL777,2400,2244,M,inferred,F,inferred,1/2-1/2,C65,Ruy Lopez: Berlin Defense,2020.03.01,139,156,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
www68,riga1960,2583,2550,M,confirmed,F,inferred,1-0,B01,Scandinavian Defense,2020.03.01,109,33,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
GAGIK_JAN,Lis7Cherny,2400,2401,M,inferred,F,inferred,0-1,B13,Caro-Kann Defense: Panov Attack,2020.03.01,88,-1,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
PlavRuck,Rosel8801,2441,2334,M,confirmed,F,inferred,1-0,A45,Indian Game,2020.03.01,77,107,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Candychessmaster,Maya-Syr,2383,2405,M,confirmed,F,inferred,1-0,A43,Old Benoni Defense,2020.03.01,45,-22,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Ignat_U,arti17,2407,2385,M,inferred,F,inferred,1-0,D13,Slav Defense: Exchange Variation,2020.03.01,65,22,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Ignat_U,Tali1111,2403,2287,M,inferred,F,inferred,0-1,A09,Réti Opening: Réti Accepted,2020.03.02,58,116,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
BSambuev,Violet_Pride,2621,2627,M,confirmed,F,inferred,1/2-1/2,A04,Zukertort Opening: Lisitsyn Gambit,2020.03.02,79,-6,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
kirill_kopyonkin,margo1977,2591,2811,M,inferred,F,inferred,1/2-1/2,B80,Sicilian Defense: Scheveningen Variation,2020.03.02,45,-220,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
manuel-abarca,Stefa007,2410,2378,M,inferred,F,inferred,1-0,D10,Slav Defense,2020.03.02,97,32,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
yohan08human,el_rupe,2404,2398,M,inferred,F,inferred,0-1,A45,Trompowsky Attack: Classical Defense,2020.03.02,98,6,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Eugenerougon,The3Streets,2600,2438,M,confirmed,F,inferred,1-0,C41,"Philidor Defense: Hanham Variation, Schlechter Variation",2020.03.02,61,162,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
filip_kolschitzky,El_Jacko,2505,2461,M,inferred,F,inferred,1/2-1/2,D12,"Slav Defense: Quiet Variation, Schallopp Defense",2020.03.02,106,44,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
General-Disarray,dor-dor,2621,2480,M,inferred,F,inferred,1-0,B81,"Sicilian Defense: Scheveningen Variation, Keres Attack",2020.03.02,73,141,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Reza_Sadeghigivi,TAYA_GNIASSS,2444,2420,M,inferred,F,inferred,0-1,B51,Sicilian Defense: Canal-Sokolsky Attack,2020.03.02,68,24,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Raja14tahun,The3Streets,2319,2410,M,inferred,F,inferred,0-1,A41,Queen's Pawn,2020.03.02,62,-91,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Raja14tahun,el_rupe,2315,2411,M,inferred,F,inferred,1-0,A46,"Torre Attack: Classical Defense, Nimzowitsch Variation",2020.03.02,93,-96,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
filip_kolschitzky,Klavdia_Nik,2499,2346,M,inferred,F,inferred,1-0,A01,Nimzo-Larsen Attack,2020.03.02,27,153,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
michael81063,Maya-Syr,2402,2397,M,inferred,F,inferred,1-0,B23,Sicilian Defense: Closed,2020.03.02,67,5,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
ABtin2100,Alya_BudiCM,2432,2481,M,inferred,F,inferred,0-1,D00,Queen's Pawn Game: Steinitz Countergambit,2020.03.02,78,-49,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
ABtin2100,Alya_BudiCM,2422,2491,M,inferred,F,inferred,0-1,D00,Queen's Pawn Game: Mason Attack,2020.03.02,70,-69,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
www68,Alya_BudiCM,2543,2504,M,confirmed,F,inferred,1-0,B70,"Sicilian Defense: Dragon Variation, Fianchetto Variation",2020.03.03,85,39,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
David_Obanuta1,TAYA_GNIASSS,2317,2449,M,inferred,F,inferred,1-0,B90,Sicilian Defense: Najdorf Variation,2020.03.03,83,-132,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
peoncito19,dor-dor,2507,2525,M,confirmed,F,inferred,1-0,B50,Sicilian Defense: Delayed Alapin,2020.03.03,55,-18,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Artem163111,TAYA_GNIASSS,2369,2469,M,inferred,F,inferred,0-1,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation",2020.03.03,62,-100,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
ABtin2100,sever2009,2426,2410,M,inferred,F,inferred,1-0,D00,Queen's Pawn Game: Mason Attack,2020.03.03,25,16,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Andriy2006,beni2006,2513,2473,M,confirmed,F,inferred,0-1,B40,Sicilian Defense: Delayed Alapin Variation,2020.03.03,90,40,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Davigator,beni2006,2343,2480,M,confirmed,F,inferred,0-1,A42,Sicilian Defense: Hyperaccelerated Fianchetto,2020.03.03,178,-137,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
Janou,GasparA16,2238,2402,M,inferred,F,inferred,0-1,A18,English Opening: Mikenas-Carls Variation,2020.03.03,44,-164,lichess_elite_2020-03.pgn,Male vs Perceived Female (Inferred)
